Room Type,Guests,Price,Rating,Check-in Date,Report Date,HWV Property,Competitor
Queen Room - Disability Access - Non-Smoking,2,180,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-09,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-10,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-11,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-12,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-13,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-14,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,180,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,180,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,180,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-15,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,180,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,180,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,180,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-16,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-17,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-18,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-19,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-20,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-21,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,180,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,180,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,180,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-22,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,180,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,180,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,180,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,200,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,205,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,210,7.6,2025-08-23,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-24,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-25,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-26,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-27,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,95,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,95,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,95,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,110,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,115,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,120,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,115,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,120,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,125,7.6,2025-08-28,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,299,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,299,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,299,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,319,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,324,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,329,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,319,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,324,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,329,7.6,2025-08-29,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,299,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,299,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,299,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,319,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,324,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,329,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,319,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,324,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,329,7.6,2025-08-30,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room - Non-Smoking,2,299,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Non-Smoking,2,299,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Queen Room - Disability Access - Roll in Shower,2,299,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,314,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,3,319,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,4,324,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
Deluxe Queen Room with Two Queen Beds,2,319,7.6,2025-08-31,01-07-2025,Avila Beach,"Motel 6-San Luis Obispo, CA - South"
