Room Type,Guests,Price,Rating,Check-in Date,Report Date,HWV Property,Competitor
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,143,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,152,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,161,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-12,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,143,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,152,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,161,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-13,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,143,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,152,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,161,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-14,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,121,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,143,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,152,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,161,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-15,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,125,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,125,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,125,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,134,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,134,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,134,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,148,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,157,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,166,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,157,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,166,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,175,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,157,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,170,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,179,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,188,8,2025-01-16,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,180,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,180,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,180,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,189,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,189,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,189,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,202,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,211,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,220,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,211,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,220,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,229,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,211,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,225,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,234,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,243,8,2025-01-17,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,180,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,180,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,180,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,189,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,189,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,189,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,189,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,202,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,211,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,220,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,211,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,220,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,229,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,211,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,225,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,234,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,243,8,2025-01-18,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,125,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,125,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,125,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,134,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,134,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,134,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,134,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,148,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,157,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,166,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,148,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,157,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,166,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,157,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,166,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,175,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,157,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,170,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,179,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,188,8,2025-01-19,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,121,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,2,143,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,3,152,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access,4,161,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-20,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,121,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,2,143,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,3,152,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room,4,161,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,2,152,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,3,161,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Quadruple Room - Disability Access - Non-Smoking,4,170,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,2,152,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,3,161,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room,4,170,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room - Non-Smoking,2,152,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,2,166,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,3,175,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Quadruple Room - Non-Smoking,4,184,8,2025-01-21,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Non-Smoking,2,121,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access,2,121,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access,2,121,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Deluxe Queen Room,2,130,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Non-Smoking,2,130,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Queen Room - Disability Access - Smoking,2,130,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
Double Room - Disability Access - Non-Smoking,2,130,8,2025-01-22,01-03-2025,Santa Barabara Property,"Motel 6-Santa Barbara, CA - Beach"
